Decade,Level,FieldOfStudyId,FieldOfStudyFrac,NormalizedName,PID
2.0,2.0,521977710.0,0.13245033112582782,polymer,498220
2.0,3.0,15920480.0,0.07272727272727272,copolymer,498220
2.0,4.0,13245373.0,0.08571428571428572,drug carrier,498220
2.0,5.0,53856295.0,0.3333333333333333,bulk polymerization,498220
1.0,0.0,86803240.0,0.8421052631578947,biology,449567
2.0,0.0,86803240.0,0.7222222222222222,biology,449567
1.0,1.0,153911025.0,0.28125,molecular biology,449567
2.0,1.0,153911025.0,0.25196850393700787,molecular biology,449567
1.0,2.0,2778764654.0,0.14583333333333334,pancreas,449567
1.0,3.0,150194340.0,0.0847457627118644,gene expression,449567
1.0,4.0,177707886.0,0.16,northern blot,449567
1.0,5.0,30345302.0,0.2,annexin a2,449567
2.0,2.0,179264091.0,0.09734513274336283,mucin,449567
2.0,3.0,2777421810.0,0.08771929824561403,muc1,449567
2.0,4.0,2779120801.0,0.07758620689655173,polypeptide n acetylgalactosaminyltransferase,449567
2.0,5.0,148125776.0,0.09523809523809523,cd28,449567
1.0,0.0,185592680.0,1.0,chemistry,65853
2.0,0.0,185592680.0,0.9473684210526315,chemistry,65853
1.0,1.0,178790620.0,0.34285714285714286,organic chemistry,65853
2.0,1.0,178790620.0,0.35609756097560974,organic chemistry,65853
1.0,2.0,515207424.0,0.25,amino acid,65853
1.0,3.0,555196967.0,0.125,ruthenium,65853
1.0,4.0,153914509.0,0.46153846153846156,metathesis,65853
2.0,4.0,153914509.0,0.42857142857142855,metathesis,65853
1.0,5.0,2778593322.0,0.4642857142857143,ring closing metathesis,65853
2.0,2.0,40875361.0,0.08582089552238806,reagent,65853
2.0,3.0,44228677.0,0.102880658436214,polymerization,65853
2.0,5.0,2780227895.0,0.28205128205128205,romp,65853
1.0,0.0,121332964.0,0.868421052631579,physics,397800
2.0,0.0,121332964.0,0.8558558558558559,physics,397800
1.0,1.0,184779094.0,0.5204081632653061,atomic physics,397800
2.0,1.0,184779094.0,0.42042755344418054,atomic physics,397800
1.0,2.0,152568617.0,0.11666666666666667,neutron,397800
2.0,2.0,152568617.0,0.1035103510351035,neutron,397800
1.0,3.0,2776309369.0,0.12087912087912088,coulomb excitation,397800
2.0,3.0,2776309369.0,0.07734806629834254,coulomb excitation,397800
1.0,4.0,117318792.0,0.14285714285714285,nuclear resonance fluorescence,397800
1.0,5.0,167068780.0,0.4,neutron number,397800
2.0,4.0,2992060728.0,0.16470588235294117,superconducting cyclotron,397800
2.0,5.0,2779400803.0,0.3333333333333333,modular neutron array,397800
1.0,0.0,33923547.0,0.7567567567567568,mathematics,144041
1.0,1.0,154945302.0,0.16417910447761194,artificial intelligence,144041
2.0,1.0,154945302.0,0.20774647887323944,artificial intelligence,144041
1.0,2.0,137127113.0,0.0743801652892562,matrix,144041
1.0,3.0,147710293.0,0.08602150537634409,toeplitz matrix,144041
1.0,4.0,46286280.0,0.16666666666666666,discrete wavelet transform,144041
1.0,5.0,73339587.0,0.22727272727272727,stationary wavelet transform,144041
2.0,5.0,73339587.0,0.07441860465116279,stationary wavelet transform,144041
2.0,0.0,41008148.0,0.6923076923076923,computer science,144041
2.0,2.0,47432892.0,0.04799301919720768,wavelet,144041
2.0,3.0,78548338.0,0.057926829268292686,data compression,144041
2.0,4.0,13481523.0,0.064,image compression,144041
1.0,0.0,41008148.0,0.9411764705882353,computer science,438347
2.0,0.0,41008148.0,0.9218106995884774,computer science,438347
1.0,1.0,173608175.0,0.21052631578947367,parallel computing,438347
1.0,2.0,113200698.0,0.041935483870967745,scheduling,438347
1.0,3.0,58013763.0,0.1952662721893491,high level synthesis,438347
2.0,3.0,58013763.0,0.05029013539651837,high level synthesis,438347
1.0,4.0,2984635322.0,0.11764705882352941,behavioral synthesis,438347
1.0,5.0,3720319.0,0.125,cache only memory architecture,438347
2.0,5.0,3720319.0,0.11258278145695365,cache only memory architecture,438347
2.0,1.0,149635348.0,0.31213872832369943,embedded system,438347
2.0,2.0,118021083.0,0.03164556962025317,system on a chip,438347
2.0,4.0,51290061.0,0.17073170731707318,uniform memory access,438347
1.0,0.0,185592680.0,0.75,chemistry,526279
1.0,1.0,43617362.0,0.29411764705882354,chromatography,526279
1.0,2.0,2780091579.0,0.125,kidney,526279
1.0,3.0,112705442.0,0.14705882352941177,pharmacokinetics,526279
2.0,3.0,112705442.0,0.14492753623188406,pharmacokinetics,526279
1.0,4.0,2777495521.0,0.25,methazolamide,526279
1.0,5.0,2777447569.0,1.0,didanosine,526279
2.0,0.0,71924100.0,0.52,medicine,526279
2.0,1.0,98274493.0,0.41025641025641024,pharmacology,526279
2.0,2.0,10146269.0,0.09411764705882353,excretion,526279
2.0,4.0,2780646339.0,0.21052631578947367,rigosertib,526279
2.0,5.0,2779778239.0,0.25,emtricitabine,526279
1.0,0.0,41008148.0,0.6086956521739131,computer science,249999
2.0,0.0,41008148.0,0.8116591928251121,computer science,249999
1.0,1.0,154945302.0,0.27710843373493976,artificial intelligence,249999
2.0,1.0,154945302.0,0.2787878787878788,artificial intelligence,249999
1.0,2.0,90509273.0,0.15254237288135594,robot,249999
2.0,2.0,90509273.0,0.12295081967213115,robot,249999
1.0,3.0,19966478.0,0.15151515151515152,mobile robot,249999
1.0,4.0,65401140.0,0.12195121951219512,robot control,249999
1.0,5.0,162947575.0,0.23529411764705882,social robot,249999
2.0,5.0,162947575.0,0.1724137931034483,social robot,249999
2.0,3.0,81074085.0,0.1416184971098266,motion planning,249999
2.0,4.0,17098449.0,0.14606741573033707,partially observable markov decision process,249999
1.0,0.0,192562407.0,0.7288135593220338,materials science,180670
2.0,0.0,192562407.0,0.7955555555555556,materials science,180670
1.0,1.0,171250308.0,0.32926829268292684,nanotechnology,180670
2.0,1.0,171250308.0,0.44107744107744107,nanotechnology,180670
1.0,2.0,6518042.0,0.07885304659498207,scanning tunneling microscope,180670
1.0,3.0,32424582.0,0.07142857142857142,dangling bond,180670
1.0,4.0,162117346.0,0.19444444444444445,nanolithography,180670
1.0,5.0,98212276.0,1.0,scanning hall probe microscope,180670
2.0,2.0,513720949.0,0.08044627128596595,carbon nanotube,180670
2.0,3.0,141400236.0,0.09489916963226572,nanoelectronics,180670
2.0,4.0,173409883.0,0.24,nanoelectromechanical systems,180670
2.0,5.0,58916441.0,0.18181818181818182,carbon nanotube field effect transistor,180670
1.0,0.0,185592680.0,1.0,chemistry,59204
2.0,0.0,185592680.0,0.6363636363636364,chemistry,59204
1.0,1.0,8010536.0,0.2,crystallography,59204
1.0,2.0,32909587.0,0.125,molecule,59204
1.0,3.0,2777676563.0,0.2222222222222222,horseradish peroxidase,59204
1.0,4.0,20705724.0,1.0,hemeprotein,59204
1.0,5.0,3018435458.0,1.0,exafs spectroscopy,59204
2.0,1.0,12554922.0,0.2441860465116279,biophysics,59204
2.0,2.0,41625074.0,0.24305555555555555,membrane,59204
2.0,3.0,39944091.0,0.13664596273291926,lipid bilayer,59204
2.0,4.0,76564549.0,0.15789473684210525,lipid bilayer phase behavior,59204
2.0,5.0,9756297.0,0.2,immunological synapse,59204
1.0,0.0,185592680.0,0.6666666666666666,chemistry,68267
2.0,0.0,185592680.0,0.5,chemistry,68267
1.0,1.0,41999313.0,0.2222222222222222,molecular physics,68267
1.0,2.0,4839761.0,0.07692307692307693,spectral line,68267
1.0,3.0,120456961.0,0.2,light scattering,68267
2.0,3.0,120456961.0,0.2,light scattering,68267
1.0,4.0,5362183.0,0.2,ficoll,68267
1.0,5.0,5903713.0,0.5,polymer characterization,68267
2.0,1.0,115704247.0,0.36363636363636365,analytical chemistry,68267
2.0,2.0,13274807.0,0.11764705882352941,liquid crystal,68267
2.0,4.0,58018886.0,0.2,tacticity,68267
2.0,5.0,38233168.0,0.5,differential dynamic microscopy,68267
1.0,0.0,15744967.0,0.9130434782608695,psychology,394916
2.0,0.0,15744967.0,1.0,psychology,394916
1.0,1.0,138496976.0,0.36363636363636365,developmental psychology,394916
2.0,1.0,138496976.0,0.3333333333333333,developmental psychology,394916
1.0,2.0,110131835.0,0.05333333333333334,self efficacy,394916
1.0,3.0,133753094.0,0.26666666666666666,sport psychology,394916
2.0,3.0,133753094.0,0.19047619047619047,sport psychology,394916
1.0,4.0,2908583235.0,1.0,perceptual motor coordination,394916
1.0,5.0,2993902429.0,1.0,mental practice,394916
2.0,2.0,2781054738.0,0.07692307692307693,athletes,394916
2.0,4.0,167327282.0,0.5,cognitive evaluation theory,394916
2.0,5.0,3018512774.0,1.0,cognitive anxiety,394916
1.0,0.0,86803240.0,0.9722222222222222,biology,4332
2.0,0.0,86803240.0,0.85,biology,4332
1.0,1.0,153911025.0,0.3673469387755102,molecular biology,4332
1.0,2.0,104317684.0,0.13559322033898305,gene,4332
1.0,3.0,34601148.0,0.11304347826086956,transcription,4332
2.0,3.0,34601148.0,0.0761904761904762,transcription,4332
1.0,4.0,156860981.0,0.10810810810810811,leucine zipper,4332
1.0,5.0,19408993.0,0.11538461538461539,bzip domain,4332
2.0,1.0,95444343.0,0.4074074074074074,cell biology,4332
2.0,2.0,154428179.0,0.14035087719298245,pdz domain,4332
2.0,4.0,160268369.0,0.16304347826086957,ampa receptor,4332
2.0,5.0,2781183980.0,0.1,pick1,4332
1.0,0.0,185592680.0,1.0,chemistry,251184
2.0,0.0,185592680.0,0.961038961038961,chemistry,251184
1.0,1.0,178790620.0,0.3670886075949367,organic chemistry,251184
2.0,1.0,178790620.0,0.40860215053763443,organic chemistry,251184
1.0,2.0,161790260.0,0.16793893129770993,catalysis,251184
1.0,3.0,51886252.0,0.1791044776119403,olefin fiber,251184
2.0,3.0,51886252.0,0.0873015873015873,olefin fiber,251184
1.0,4.0,2909723699.0,0.38095238095238093,prostaglandin endoperoxides,251184
1.0,5.0,2994504213.0,1.0,olefin metathesis,251184
2.0,2.0,24961977.0,0.10176991150442478,bicyclic molecule,251184
2.0,4.0,2779844537.0,0.25806451612903225,levuglandin,251184
1.0,0.0,41008148.0,1.0,computer science,525530
1.0,1.0,112930515.0,1.0,risk analysis,525530
1.0,2.0,107327155.0,1.0,decision support system,525530
1.0,3.0,522964758.0,1.0,environmental remediation,525530
2.0,0.0,39432304.0,1.0,environmental science,525530
2.0,1.0,37037264.0,0.5,hydrology,525530
2.0,2.0,74256435.0,0.09090909090909091,flood myth,525530
2.0,3.0,75622301.0,0.2,aquifer,525530
1.0,0.0,185592680.0,1.0,chemistry,384600
1.0,1.0,29595303.0,0.5,media studies,384600
1.0,3.0,3018978486.0,1.0,part iii,384600
1.0,0.0,41008148.0,1.0,computer science,184205
2.0,0.0,41008148.0,0.8732394366197183,computer science,184205
1.0,1.0,173608175.0,0.2391304347826087,parallel computing,184205
2.0,1.0,173608175.0,0.26732673267326734,parallel computing,184205
1.0,2.0,50644808.0,0.125,artificial neural network,184205
1.0,3.0,2780728072.0,0.14285714285714285,microprocessor,184205
1.0,4.0,36340418.0,0.125,page cache,184205
1.0,5.0,113166858.0,0.13333333333333333,cache pollution,184205
2.0,2.0,115537543.0,0.06382978723404255,cache,184205
2.0,3.0,138101251.0,0.05925925925925926,thread,184205
2.0,4.0,38556500.0,0.11764705882352941,cache algorithms,184205
2.0,5.0,25536678.0,0.14285714285714285,cache invalidation,184205
1.0,0.0,162324750.0,0.6125,economics,175259
2.0,0.0,162324750.0,0.6339285714285714,economics,175259
1.0,1.0,556758197.0,0.13793103448275862,monetary economics,175259
1.0,2.0,120757647.0,0.039473684210526314,shareholder,175259
1.0,3.0,2780769355.0,0.061224489795918366,noise trader,175259
1.0,4.0,64589626.0,0.08571428571428572,passive management,175259
1.0,5.0,148179231.0,0.4,aggregate income,175259
2.0,1.0,34447519.0,0.14285714285714285,market economy,175259
2.0,2.0,94625758.0,0.06683804627249357,politics,175259
2.0,3.0,514928085.0,0.04697986577181208,capitalism,175259
2.0,4.0,2777506082.0,0.1111111111111111,state ownership,175259
2.0,5.0,87968889.0,0.1875,socialism,175259
1.0,0.0,185592680.0,0.53125,chemistry,59191
2.0,0.0,185592680.0,0.4157303370786517,chemistry,59191
1.0,1.0,159467904.0,0.28,chemical physics,59191
2.0,1.0,159467904.0,0.20279720279720279,chemical physics,59191
1.0,2.0,32909587.0,0.04827586206896552,molecule,59191
1.0,3.0,195508474.0,0.10810810810810811,transition path sampling,59191
1.0,4.0,2778046766.0,0.4,dynamical heterogeneity,59191
1.0,5.0,180115280.0,1.0,autoionization,59191
2.0,2.0,19499675.0,0.029177718832891247,monte carlo method,59191
2.0,3.0,148093993.0,0.05555555555555555,solvation,59191
2.0,4.0,101692577.0,0.13043478260869565,thylakoid,59191
2.0,5.0,3620293.0,0.1111111111111111,actin remodeling,59191
1.0,0.0,192562407.0,0.75,materials science,59422
2.0,0.0,192562407.0,0.6992481203007519,materials science,59422
1.0,1.0,120665830.0,0.25,optics,59422
1.0,2.0,191486275.0,0.14285714285714285,scattering,59422
1.0,3.0,120456961.0,0.16666666666666666,light scattering,59422
1.0,4.0,187404810.0,0.18181818181818182,polymer blend,59422
2.0,4.0,187404810.0,0.18181818181818182,polymer blend,59422
2.0,1.0,188027245.0,0.28921568627450983,polymer chemistry,59422
2.0,2.0,521977710.0,0.09418837675350701,polymer,59422
2.0,3.0,15920480.0,0.15457413249211358,copolymer,59422
2.0,5.0,2780718992.0,0.5,poly methyl methacrylate,59422
1.0,0.0,185592680.0,1.0,chemistry,100187
2.0,0.0,185592680.0,0.9876543209876543,chemistry,100187
1.0,1.0,178790620.0,0.25,organic chemistry,100187
1.0,2.0,162356407.0,0.06611570247933884,mass spectrometry,100187
1.0,3.0,40325409.0,0.09782608695652174,mass spectrum,100187
1.0,4.0,205759337.0,0.23684210526315788,electron ionization,100187
1.0,5.0,2780368406.0,0.5555555555555556,appearance energy,100187
2.0,1.0,75473681.0,0.22580645161290322,photochemistry,100187
2.0,2.0,139066938.0,0.09811320754716982,radical,100187
2.0,3.0,2781442258.0,0.09905660377358491,ab initio,100187
2.0,4.0,51884965.0,0.1694915254237288,chemical ionization,100187
2.0,5.0,75233609.0,0.16666666666666666,extractive electrospray ionization,100187
1.0,0.0,185592680.0,0.6111111111111112,chemistry,472446
2.0,0.0,185592680.0,0.5958904109589042,chemistry,472446
1.0,1.0,171250308.0,0.2564102564102564,nanotechnology,472446
2.0,1.0,171250308.0,0.20134228187919462,nanotechnology,472446
1.0,2.0,194232370.0,0.06382978723404255,optical fiber,472446
1.0,3.0,160756335.0,0.08163265306122448,biosensor,472446
1.0,4.0,119203544.0,0.4583333333333333,molecular beacon,472446
2.0,4.0,119203544.0,0.24686192468619247,molecular beacon,472446
1.0,5.0,14837719.0,0.16666666666666666,fractal antenna,472446
2.0,2.0,552990157.0,0.07710011507479862,dna,472446
2.0,3.0,128972844.0,0.0944206008583691,aptamer,472446
2.0,5.0,2911215874.0,0.24489795918367346,selex aptamer technique,472446
1.0,0.0,185592680.0,0.6,chemistry,395983
2.0,0.0,185592680.0,0.52,chemistry,395983
1.0,1.0,8010536.0,0.3181818181818182,crystallography,395983
1.0,2.0,75599170.0,0.08333333333333333,protein tertiary structure,395983
1.0,3.0,67705224.0,0.25,rna,395983
2.0,3.0,67705224.0,0.2982456140350877,rna,395983
1.0,4.0,76346623.0,0.36363636363636365,ribozyme,395983
1.0,5.0,107745601.0,0.45,hairpin ribozyme,395983
2.0,1.0,71240020.0,0.20987654320987653,stereochemistry,395983
2.0,2.0,147224300.0,0.1267605633802817,helix,395983
2.0,4.0,169663058.0,0.15625,stem loop,395983
2.0,5.0,40000846.0,0.1,spliceosome,395983
1.0,0.0,39432304.0,0.75,environmental science,273964
2.0,0.0,39432304.0,0.5833333333333334,environmental science,273964
1.0,1.0,111368507.0,0.36363636363636365,oceanography,273964
2.0,1.0,111368507.0,0.3333333333333333,oceanography,273964
1.0,2.0,142796444.0,0.06060606060606061,nutrient,273964
1.0,3.0,294558.0,0.05555555555555555,newtonian fluid,273964
1.0,4.0,201703170.0,0.5,oceanic carbon cycle,273964
1.0,5.0,151611028.0,1.0,graetz number,273964
2.0,2.0,122523270.0,0.05825242718446602,latitude,273964
2.0,3.0,53739315.0,0.058823529411764705,streamflow,273964
2.0,4.0,97832226.0,0.15384615384615385,spring bloom,273964
1.0,0.0,86803240.0,0.9090909090909091,biology,59976
2.0,0.0,86803240.0,0.9354838709677419,biology,59976
1.0,1.0,153911025.0,0.5116279069767442,molecular biology,59976
2.0,1.0,153911025.0,0.5306122448979592,molecular biology,59976
1.0,2.0,552990157.0,0.3269230769230769,dna,59976
1.0,3.0,67705224.0,0.1111111111111111,rna,59976
1.0,4.0,134494468.0,0.17391304347826086,heteroduplex,59976
1.0,5.0,2779637723.0,0.1,bacteriophage mu,59976
2.0,2.0,104317684.0,0.5806451612903226,gene,59976
2.0,3.0,187882448.0,0.09090909090909091,complementary dna,59976
2.0,4.0,36823959.0,0.11904761904761904,exon,59976
2.0,5.0,2780530800.0,0.19047619047619047,orfs,59976
1.0,0.0,185592680.0,1.0,chemistry,61696
2.0,0.0,185592680.0,1.0,chemistry,61696
1.0,1.0,155647269.0,0.2711864406779661,medicinal chemistry,61696
2.0,1.0,155647269.0,0.3162393162393162,medicinal chemistry,61696
1.0,2.0,85551212.0,0.08,ligand,61696
2.0,2.0,85551212.0,0.10434782608695652,ligand,61696
1.0,3.0,50515024.0,0.07246376811594203,x ray crystallography,61696
1.0,4.0,540285154.0,0.47368421052631576,osmium,61696
2.0,4.0,540285154.0,0.3333333333333333,osmium,61696
1.0,5.0,2778127879.0,1.0,osmocene,61696
2.0,3.0,178907741.0,0.0514018691588785,nucleophile,61696
2.0,5.0,2778480605.0,0.5,tolcapone,61696
1.0,0.0,185592680.0,1.0,chemistry,55681
2.0,0.0,185592680.0,1.0,chemistry,55681
1.0,1.0,178790620.0,0.45454545454545453,organic chemistry,55681
2.0,1.0,178790620.0,0.3625,organic chemistry,55681
1.0,2.0,35753019.0,0.14285714285714285,total synthesis,55681
2.0,2.0,35753019.0,0.1440677966101695,total synthesis,55681
1.0,3.0,164361826.0,0.2857142857142857,alkylation,55681
1.0,5.0,2994504213.0,1.0,olefin metathesis,55681
2.0,3.0,2779664164.0,0.11965811965811966,cycloaddition,55681
2.0,4.0,2780043322.0,0.3333333333333333,phorbol,55681
2.0,5.0,2910905073.0,0.6666666666666666,tumor promoters,55681
1.0,0.0,127313418.0,0.5238095238095238,geology,250528
1.0,1.0,91586092.0,0.40540540540540543,atmospheric sciences,250528
2.0,1.0,91586092.0,0.41818181818181815,atmospheric sciences,250528
1.0,2.0,121130766.0,0.06666666666666667,wavenumber,250528
1.0,3.0,163861444.0,0.1951219512195122,stratosphere,250528
2.0,3.0,163861444.0,0.09574468085106383,stratosphere,250528
1.0,4.0,179065325.0,0.125,eddy,250528
1.0,5.0,157331469.0,0.3333333333333333,potential vorticity,250528
2.0,0.0,39432304.0,0.5,environmental science,250528
2.0,2.0,143906210.0,0.0784313725490196,atmosphere,250528
2.0,4.0,125405218.0,0.13333333333333333,polar vortex,250528
2.0,5.0,42952880.0,0.36363636363636365,cloud feedback,250528
1.0,0.0,185592680.0,0.8333333333333334,chemistry,384777
2.0,0.0,185592680.0,0.6518518518518519,chemistry,384777
1.0,1.0,97355855.0,0.37037037037037035,thermodynamics,384777
1.0,2.0,150394285.0,0.06666666666666667,adsorption,384777
1.0,3.0,29235156.0,0.08333333333333333,grand canonical ensemble,384777
1.0,4.0,8244237.0,0.4,compressibility factor,384777
1.0,5.0,102144036.0,0.5,perturbation function,384777
2.0,1.0,171250308.0,0.11946902654867257,nanotechnology,384777
2.0,2.0,7070889.0,0.08103130755064457,monolayer,384777
2.0,3.0,106847996.0,0.10315186246418338,surface plasmon resonance,384777
2.0,4.0,132050475.0,0.17647058823529413,methacrylate,384777
2.0,5.0,150539798.0,0.3939393939393939,atom transfer radical polymerization,384777
1.0,0.0,41008148.0,0.7045454545454546,computer science,250027
2.0,0.0,41008148.0,0.8319327731092437,computer science,250027
1.0,1.0,154945302.0,0.3670886075949367,artificial intelligence,250027
2.0,1.0,154945302.0,0.3564356435643564,artificial intelligence,250027
1.0,2.0,90509273.0,0.054945054945054944,robot,250027
2.0,2.0,90509273.0,0.048561151079136694,robot,250027
1.0,3.0,34413123.0,0.12,robotics,250027
2.0,3.0,34413123.0,0.11049723756906077,robotics,250027
1.0,4.0,32254414.0,0.08823529411764706,algorithmic learning theory,250027
1.0,5.0,112972136.0,0.23529411764705882,stability,250027
2.0,4.0,188888258.0,0.11363636363636363,robot learning,250027
2.0,5.0,26990112.0,0.1875,mobile robot navigation,250027
1.0,0.0,185592680.0,0.9838709677419355,chemistry,66851
2.0,0.0,185592680.0,1.0,chemistry,66851
1.0,1.0,75473681.0,0.16883116883116883,photochemistry,66851
1.0,2.0,158355884.0,0.09740259740259741,infrared,66851
1.0,3.0,165176872.0,0.16923076923076924,metal carbonyl,66851
2.0,3.0,165176872.0,0.1188118811881188,metal carbonyl,66851
1.0,4.0,3691731.0,0.25,oxygen 18,66851
2.0,4.0,3691731.0,0.18867924528301888,oxygen 18,66851
1.0,5.0,106059508.0,1.0,pi bond,66851
2.0,1.0,179104552.0,0.21428571428571427,inorganic chemistry,66851
2.0,2.0,85551212.0,0.10897435897435898,ligand,66851
2.0,5.0,19972892.0,0.25,hydrogen bond catalysis,66851
1.0,0.0,185592680.0,0.9714285714285714,chemistry,53710
2.0,0.0,185592680.0,0.9552238805970149,chemistry,53710
1.0,1.0,71240020.0,0.3684210526315789,stereochemistry,53710
1.0,2.0,35753019.0,0.09433962264150944,total synthesis,53710
2.0,2.0,35753019.0,0.07462686567164178,total synthesis,53710
1.0,3.0,2779449600.0,0.15384615384615385,hasubanan,53710
1.0,4.0,48242016.0,0.2,deuterium nmr,53710
2.0,1.0,178790620.0,0.42857142857142855,organic chemistry,53710
2.0,3.0,181647583.0,0.08823529411764706,stereoselectivity,53710
2.0,4.0,2908625950.0,0.18181818181818182,ancistrotermes cavithorax,53710
2.0,5.0,156804444.0,1.0,generalized valence bond,53710
1.0,0.0,192562407.0,0.36363636363636365,materials science,532742
2.0,0.0,192562407.0,0.3576158940397351,materials science,532742
1.0,1.0,120665830.0,0.18181818181818182,optics,532742
1.0,2.0,91881484.0,0.09259259259259259,fluorescence,532742
1.0,3.0,158711907.0,0.09090909090909091,fluorescence spectroscopy,532742
1.0,4.0,156328458.0,0.32,diffuse reflectance infrared fourier transform,532742
2.0,4.0,156328458.0,0.12,diffuse reflectance infrared fourier transform,532742
2.0,1.0,142724271.0,0.1822429906542056,pathology,532742
2.0,2.0,40003534.0,0.10943396226415095,raman spectroscopy,532742
2.0,3.0,2777740455.0,0.05211726384364821,cervix,532742
2.0,5.0,3019760594.0,0.3333333333333333,neonatal mortality,532742
1.0,0.0,41008148.0,0.4838709677419355,computer science,178713
2.0,0.0,41008148.0,0.5679012345679012,computer science,178713
1.0,1.0,154945302.0,0.34507042253521125,artificial intelligence,178713
2.0,1.0,154945302.0,0.3253012048192771,artificial intelligence,178713
1.0,2.0,9417928.0,0.11587982832618025,image processing,178713
2.0,2.0,9417928.0,0.04722222222222222,image processing,178713
1.0,3.0,193536780.0,0.14864864864864866,edge detection,178713
1.0,4.0,65885262.0,0.1875,scale space segmentation,178713
1.0,5.0,144743038.0,0.26666666666666666,texture filtering,178713
2.0,3.0,7374053.0,0.04838709677419355,feature,178713
2.0,4.0,46011968.0,0.07407407407407407,best first search,178713
2.0,5.0,26990112.0,0.25,mobile robot navigation,178713
1.0,0.0,86803240.0,0.35294117647058826,biology,198199
1.0,1.0,18903297.0,0.75,ecology,198199
2.0,1.0,18903297.0,0.17073170731707318,ecology,198199
1.0,2.0,185933670.0,0.14634146341463414,habitat,198199
1.0,3.0,64229544.0,0.375,habitat destruction,198199
1.0,4.0,51916926.0,0.5714285714285714,extinction debt,198199
2.0,0.0,39432304.0,0.2857142857142857,environmental science,198199
2.0,2.0,110872660.0,0.06086956521739131,ecosystem,198199
2.0,3.0,22884784.0,0.08333333333333333,carbon sequestration,198199
2.0,4.0,156380964.0,0.35714285714285715,bioenergy,198199
2.0,5.0,61468587.0,0.3333333333333333,total human ecosystem,198199
1.0,0.0,185592680.0,0.6818181818181818,chemistry,150786
2.0,0.0,185592680.0,0.7580645161290323,chemistry,150786
1.0,1.0,179104552.0,0.2857142857142857,inorganic chemistry,150786
2.0,1.0,179104552.0,0.3875,inorganic chemistry,150786
1.0,2.0,17525397.0,0.12903225806451613,electrode,150786
1.0,3.0,52859227.0,0.2391304347826087,electrochemistry,150786
1.0,4.0,17130696.0,0.2,photoelectrolysis,150786
1.0,5.0,2776572004.0,0.4,underpotential deposition,150786
2.0,2.0,19067145.0,0.08050847457627118,thin film,150786
2.0,3.0,2780761128.0,0.14285714285714285,phthalocyanine,150786
2.0,4.0,2777959998.0,0.21951219512195122,photoelectrochemistry,150786
2.0,5.0,2776701365.0,0.3333333333333333,faradaic impedance,150786
1.0,0.0,33923547.0,0.6153846153846154,mathematics,347681
2.0,0.0,33923547.0,0.325,mathematics,347681
1.0,1.0,105795698.0,0.18181818181818182,statistics,347681
2.0,1.0,105795698.0,0.09166666666666666,statistics,347681
1.0,2.0,152877465.0,0.05084745762711865,regression analysis,347681
1.0,3.0,74127309.0,0.09090909090909091,nonparametric regression,347681
1.0,4.0,60316415.0,0.25,local regression,347681
1.0,5.0,52234038.0,0.5,cross section,347681
2.0,2.0,185429906.0,0.034161490683229816,estimator,347681
2.0,3.0,205334942.0,0.05263157894736842,muon,347681
2.0,4.0,31548570.0,0.07407407407407407,wireless mesh network,347681
2.0,5.0,93132110.0,0.2,thin plate spline,347681
1.0,0.0,86803240.0,0.75,biology,378865
2.0,0.0,86803240.0,0.5873015873015873,biology,378865
1.0,1.0,55493867.0,0.15625,biochemistry,378865
1.0,2.0,5176359.0,0.17391304347826086,bioluminescence,378865
1.0,3.0,43144210.0,0.10256410256410256,symbiosis,378865
1.0,4.0,111335760.0,0.23529411764705882,luciferase,378865
2.0,4.0,111335760.0,0.08333333333333333,luciferase,378865
1.0,5.0,95282255.0,0.3333333333333333,autoinducer,378865
2.0,5.0,95282255.0,0.18518518518518517,autoinducer,378865
2.0,1.0,89423630.0,0.14444444444444443,microbiology,378865
2.0,2.0,528890316.0,0.10869565217391304,manganese,378865
2.0,3.0,2776154503.0,0.05555555555555555,vibrio,378865
1.0,0.0,86803240.0,0.8888888888888888,biology,57560
2.0,0.0,86803240.0,0.9193548387096774,biology,57560
1.0,1.0,55493867.0,0.7,biochemistry,57560
2.0,1.0,55493867.0,0.38271604938271603,biochemistry,57560
1.0,2.0,104317684.0,0.18181818181818182,gene,57560
1.0,3.0,130316041.0,0.125,vesicle,57560
1.0,4.0,49805395.0,0.14285714285714285,nuclear localization sequence,57560
1.0,5.0,413212.0,0.25,repressor lexa,57560
2.0,2.0,160704184.0,0.19607843137254902,ran,57560
2.0,3.0,2777576037.0,0.1450381679389313,saccharomyces cerevisiae,57560
2.0,4.0,29512474.0,0.1978021978021978,nuclear protein,57560
2.0,5.0,133882971.0,0.1592920353982301,importin,57560
1.0,0.0,192562407.0,0.42857142857142855,materials science,170146
1.0,1.0,26873012.0,0.5529411764705883,condensed matter physics,170146
2.0,1.0,26873012.0,0.7572254335260116,condensed matter physics,170146
1.0,2.0,115260700.0,0.0912863070539419,magnetic field,170146
1.0,3.0,200369452.0,0.058823529411764705,quantum hall effect,170146
2.0,3.0,200369452.0,0.14720812182741116,quantum hall effect,170146
1.0,4.0,3792809.0,0.1794871794871795,molecular beam epitaxy,170146
1.0,5.0,66870719.0,0.75,fractional quantum hall effect,170146
2.0,5.0,66870719.0,0.5862068965517241,fractional quantum hall effect,170146
2.0,0.0,121332964.0,0.6137931034482759,physics,170146
2.0,2.0,147120987.0,0.1038961038961039,electron,170146
